Date,^HSI,^GSPC,^FTSE,XWD.TO,XEM.TO
2021-03-09,28773.23046875,3875.43994140625,6730.2998046875,61.61603546142578,36.674476623535156
2021-03-10,28907.51953125,3898.81005859375,6725.60009765625,61.80245590209961,36.4405632019043
2021-03-11,29385.609375,3939.340087890625,6737.0,61.900569915771484,37.20075988769531
2021-03-12,28739.720703125,3943.340087890625,6761.5,61.723960876464844,36.39183807373047
2021-03-15,28833.759765625,3968.93994140625,6749.7001953125,61.80245590209961,36.508785247802734
2021-03-16,29027.689453125,3962.7099609375,6803.60009765625,61.822078704833984,36.6257438659668
2021-03-17,29034.119140625,3974.1201171875,6762.7001953125,61.900569915771484,36.69396209716797
2021-03-18,29405.720703125,3915.4599609375,6779.7001953125,61.67490768432617,36.235897064208984
2021-03-19,28990.939453125,3913.10009765625,6708.7001953125,61.665096282958984,36.508785247802734
2021-03-22,28885.33984375,3940.590087890625,6726.10009765625,62.00849151611328,36.57701110839844
2021-03-23,28497.380859375,3910.52001953125,6699.2001953125,61.70433807373047,36.050724029541016
2021-03-24,27918.140625,3889.139892578125,6712.89990234375,61.439430236816406,35.2320556640625
2021-03-25,27899.609375,3909.52001953125,6674.7998046875,61.900569915771484,35.475704193115234
2021-03-26,28336.4296875,3974.5400390625,6740.60009765625,62.39113998413086,35.90453338623047
2021-03-29,28338.30078125,3971.090087890625,6736.2001953125,62.68548583984375,36.070213317871094
2021-03-30,28577.5,3958.550048828125,6772.10009765625,62.66586685180664,36.31386184692383
